id_referensi,kategori,nama_perusahaan,kota,alamat,jenis_ausbildung,spesialisasi,tahun_mulai,bulan_mulai,gaji,skor_kelengkapan,tipe_website,email_bewerbung,link_bewerbung,cara_apply,kontak_hr,link_arbeitsagentur,ringkasan,butuh_manual,status_lamaran,prioritas,deskripsi,persyaratan,tanggal_scrape
STEP-14141395,stepstone_de_ae,DZR Deutsches Zahnärztliches Rechenzentrum GmbH - Dr. Güldener Gruppe,Stuttgart,Marienstraße 10 70178 Stuttgart,Ausbildung | Java / Angular Softwareentwickler (m/w/d) – Microservices & Web Portale,ae,,,,53,empty,,https://twitter.com/stepstone_de,portal,,,DZR Deutsches Zahnärztliches Rechenzentrum GmbH - Dr. Güldener Gruppe | Ausbildung | Java / Angular Softwareentwickler (m/w/d) – Microservices & Web Portale | Stuttgart,tidak,belum,sedang,"Java / Angular Softwareentwickler (m/w/d) – Microservices & Web Portale

Die DZR Deutsches Zahnärztliches Rechenzentrum GmbH ist Teil der Dr. Güldener Gruppe. Die Firmengruppe ist Spezialistin für digitale Lösungen und umfangreiche Services in der Gesundheitsbranche. Rund 35.000 Kunden vertrauen auf unsere Expertise. In der Dentalbranche sind wir als DZR aktiv. Wir sind Marktführer in der zahnärztlichen Privatliquidation. Seit mehr als 40 Jahren entlasten wir unsere Kunden von Verwaltungsaufgaben, schaffen durch Factoring Liquidität und bieten Sicherheit vor Forderungsausfällen. Unsere ausgereiften, qualitativ hochwertigen Dienstleistungen bilden, neben unserer Kundenorientierung und unseren leistungsfähigen IT-Systemen, die Basis unseres langjährigen Erfolgs.
Java / Angular Softwareentwickler (m/w/d) – Microservices & Web Portale
Auf Dich warten spannende Aufgaben:
Entwicklung, Weiterentwicklung und Pflege datenbankgestützter Java-Anwendungen im Portalumfeld
Mitarbeit an der Transformation der bestehenden Systemlandschaft hin zu einer modernen Microservice-Architektur
Konzeption und Umsetzung von Softwarelösungen im Rahmen von Projekten
Unterstützung bei Systemmigrationen sowie Integration bestehender Anwendungen in neue Architekturen
Enge Zusammenarbeit mit Architektur, Fachbereichen und DevOps-Teams zur Umsetzung skalierbarer Lösungen
Damit begeisterst Du uns:
Abgeschlossene Ausbildung zum Fachinformatiker (Anwendungsentwicklung) oder abgeschlossenes Studium der Informatik bzw. eines vergleichbaren Studiengangs
Mehrjährige Berufserfahrung (mind. 1 Jahr) in der Softwareentwicklung als Java-Entwickler
Sehr gute Kenntnisse in Java (Java 11 oder höher)
Erfahrung mit Spring Boot, REST-APIs sowie Microservices-Architekturen
Idealerweise Erfahrung mit Angular im Frontend-Umfeld
Sicherer Umgang mit Datenbanken und Schnittstellenentwicklung
Selbstständige, strukturierte und qualitätsorientierte Arbeitsweise
Teamfähigkeit, Eigeninitiative und Interesse an moderner Softwarearchitektur
Sehr gute Deutschkenntnisse (C2-Niveau), da die Kommunikation im Projekt- und Teamumfeld ausschließlich auf Deutsch erfolgt. Bitte beachte: Ohne diese Voraussetzung ist eine Berücksichtigung im Auswahlprozess leider nicht möglich

Darauf kannst Du dich freuen:
Aus- und Weiterbildung
Betriebliche Altersvorsorge
Betriebsarzt
Familienservice
Flexible Arbeitszeiten
Gesundheitsmaßnahmen
Jobrad
Jobticket
Mitarbeiterevents
Sport- und Fitnessangebote
Corporate Benefits
Hybrides Arbeiten: 1 Tag Büro, 4 Tage Home Office
Firmenlaptop
Obstkorb & Freitagsfrühstück
Klingt gut?
Dann freuen wir uns auf Deine aussagekräftige Online-Bewerbung .
Gegenseitiger Respekt und Toleranz sind Teil unserer Unternehmenskultur. Wir heißen Bewerbungen aller Menschen herzlich willkommen und freuen uns über das Interesse ein Teil der Dr. Güldener Gruppe zu werden! Dabei unterscheiden wir nicht nach ethnischer, nationaler oder sozialer Herkunft, Geschlecht, Hautfarbe, religiöser Anschauung und sexueller Identität. Bei der Dr. Güldener Gruppe sehen wir Diversität als Bereicherung und fördern Chancengleichheit.
Gerhard Kirchner
Personalreferent
Tel: +49 711 99373-1313",,2026-06-12T20:49:45.862120+00:00
STEP-14142001,stepstone_de_ae,Optica Abrechnungszentrum Dr. Güldener GmbH,Stuttgart,Marienstraße 10 70178 Stuttgart,Ausbildung | Softwareentwickler (m/w/d) .NET (C#) / Java / Angular – Microservices,ae,,,,53,empty,,https://twitter.com/stepstone_de,portal,,,Optica Abrechnungszentrum Dr. Güldener GmbH | Ausbildung | Softwareentwickler (m/w/d) .NET (C#) / Java / Angular – Microservices | Stuttgart,tidak,belum,sedang,"Softwareentwickler (m/w/d) .NET (C#) / Java / Angular – Microservices

Die Optica Abrechnungszentrum Dr. Güldener GmbH ist Teil der Dr. Güldener Gruppe. Die Firmengruppe ist Spezialistin für digitale Lösungen und umfangreiche Services in der Gesundheitsbranche. Rund 35.000 Kunden vertrauen auf unsere Expertise. Im Heil- und Hilfsmittelmarkt sowie der Medizintechnik sind wir als Optica aktiv. Wir haben uns zu einem der führenden Abrechnungszentren auf dem deutschen Markt entwickelt. Seit mehr als 50 Jahren entlasten wir unsere Kunden von Verwaltungsaufgaben und bieten ein umfassendes Angebot für einfachstes Handling, höchste Effizienz und absolute Liquidität. Unsere ausgereiften, qualitativ hochwertigen Dienstleistungen bilden, neben unserer Kundenorientierung und unseren leistungsfähigen IT-Systemen, die Basis unseres langjährigen Erfolgs.
Softwareentwickler (m/w/d) .NET (C#) / Java / Angular – Microservices
Auf Dich warten spannende Aufgaben:
Du entwickelst, testest, wartest und erweiterst eine datenbankbasierte .NET-Anwendung mit Schwerpunkt C# und SQL Server
Du treibst die Weiterentwicklung der bestehenden Systemlandschaft hin zu einer unternehmensweiten Microservice-Architektur mit Angular und Java voran
Du wirkst aktiv in einem agilen Scrum-Team bei der Umsetzung von Projekten mit
Du stimmst dich regelmäßig mit externen Dienstleistern sowie internen Stakeholdern ab
Damit begeisterst Du uns:
Du hast eine Ausbildung zum Fachinformatiker (Anwendungsentwicklung) oder ein abgeschlossenes Studium der Informatik (oder eine vergleichbare Qualifikation)
Du verfügst über umfangreiche Berufserfahrung in der Softwareentwicklung im .NET-Umfeld mit C# und SQL Server
Kenntnisse in Java (Spring), Angular und Microservices sind von Vorteil
Begriffe wie Clean Code, CI/CD und Unit Testing sind für dich gelebte Praxis
Du besitzt eine ausgeprägte Kommunikationsfähigkeit und arbeitest gerne im Team
Du verfügst über sehr gute Deutschkenntnisse auf C2-Niveau (verhandlungssicher in Wort und Schrift), da die Zusammenarbeit im Team sowie mit internen und externen Stakeholdern vollständig auf Deutsch erfolgt. Ohne diese Voraussetzung ist eine Berücksichtigung im Auswahlprozess leider nicht möglich.

Darauf kannst Du dich freuen:
Aus- und Weiterbildung
Betriebliche Altersvorsorge
Betriebsarzt
Familienservice
Flexible Arbeitszeiten
Gesundheitsmaßnahmen
Jobrad
Jobticket
Mitarbeiterevents
Sport- und Fitnessangebote
Corporate Benefits
Firmenlaptop
Obstkorb & Freitagsfrühstück
ÖPNV Fahrtkostenzuschuss
Hybrides Arbeiten: 1 Tag Büro, 4 Tage Home Office
Klingt gut?
Dann freuen wir uns auf Deine aussagekräftige Online-Bewerbung .
Gegenseitiger Respekt und Toleranz sind Teil unserer Unternehmenskultur. Wir heißen Bewerbungen aller Menschen herzlich willkommen und freuen uns über das Interesse ein Teil der Dr. Güldener Gruppe zu werden! Dabei unterscheiden wir nicht nach ethnischer, nationaler oder sozialer Herkunft, Geschlecht, Hautfarbe, religiöser Anschauung und sexueller Identität. Bei der Dr. Güldener Gruppe sehen wir Diversität als Bereicherung und fördern Chancengleichheit.
Gerhard Kirchner
Personalreferent
Tel: +49 711 99373-1313",,2026-06-12T21:04:07.140000+00:00
AZUB-3f3285a2,azubiyo_de_ae,Azubiyo,Stuttgart,Magirusstr. 13 70469 Stuttgart Baden-Württemberg,Ausbildung | Fachinformatiker (m/w) für Anwendungsentwicklung (m/w/d),ae,,,,47,empty,,https://www.azubiyo.de/stellenanzeigen/3F3285A2/bewerben/,portal,,,Azubiyo | Ausbildung | Fachinformatiker (m/w) für Anwendungsentwicklung (m/w/d) | Stuttgart,ya,belum,rendah,Fachinformatiker (m/w) für Anwendungsentwicklung (m/w/d),,2026-06-12T09:54:29.019650+00:00
AZDE-10854267,azubi_de_fi,viastore SYSTEMS GmbH,Stuttgart,Magirusstr. 13 70469 Stuttgart,Ausbildung | Fachinformatiker (m/w/d) für Anwendungsentwicklung (m/w/d),ae,,,,47,empty,,https://www.azubi.de/ausbildungsplatz/10854267-s-fachinformatiker-m-w-d-fuer-anwendungsentwicklung-m-w-d/apply,portal,,,viastore SYSTEMS GmbH | Ausbildung | Fachinformatiker (m/w/d) für Anwendungsentwicklung (m/w/d) | Stuttgart,ya,belum,rendah,"Fachinformatiker (m/w/d) für Anwendungsentwicklung (m/w/d)

Einleitung
Für Warehouse Management Systeme und Software für vernetzte innerbetriebliche Materialflüsse in der Industrie sind wir die Nummer 1 am Markt. Unser Hauptsitz ist Stuttgart. 550 Mitarbeitende erwirtschaften 135 Millionen Euro Umsatz. Und wir wachsen weiter.
Bist du ein Talent?
Dann mach bei uns jetzt deine Ausbildung zum
Fachinformatiker (m/w/d) für Anwendungsentwicklung
Denn Talenten bieten wir den perfekten Start in die berufliche Zukunft.
Du lernst Software-Entwicklung von Grund auf und von A bis Z nach der agilen Methode SCRUM.
- Du wirst sicher mit objektorientierter Programmierung und relationalen Datenbanken umgehen und moderne Bedienoberflächen programmieren.
- Vom ersten Tag an bist Du fester Teil unseres Teams, das Dich mit offenen Armen empfängt, Dich coacht, Dich fachlich und persönlich weiterbringt. Dein Pate und Deine Mentoren betreuen Dich intensiv durch die ganze Ausbildung.
Tolle Perspektiven: viele Entwicklungs-Möglichkeiten, Projekte rund um die Welt – und auch nach Deiner Ausbildung sind wir Dein berufliches Zuhause.
Du bekommst ein überdurchschnittliches Gehalt. Wir liegen zentral an S- und U-Bahn. Von deinem ÖPNV-Ticket zahlen wir 50 %. Vergünstigter Zugang zu vielen sportlichen Aktivitäten. Dein Mittagessen bezuschussen wir großzügig.
Du hast mittlere Reife oder (Fach-)Abitur – oder ein abgebrochenes Studium?
- Du denkst analytisch und logisch, bist initiativ, kannst gut kommunizieren und hast Bock auf Teamarbeit?
- Du hast Interesse an technischen Zusammenhängen, Freude am Programmieren und idealerweise Vorkenntnisse einer Programmiersprache?
- Du verfügst über gute Deutsch- und Englischkenntnisse in Wort und Schrift?Dann schau den Film: Azubi-Film
Und bewirb Dich
Wie kannst Du dich vorbereiten?
Die beste Vorbereitung ist der Online Kurs ""CS50"" der Harvard University. Dieser Kurs gibt Dir einen ersten Einblick in die Grundlagen der Informatik. Er ist auch auf Youtube verfügbar, oder Du nutzt den Link und meldest Dich kostenlos an, dann kannst du auch ein Zertifikat erhalten.
Eins wollen wir noch erwähnen der Kurs ist auf Englisch, was aber auch eine super Vorbereitung ist.
Aufgaben","Einleitung
Für Warehouse Management Systeme und Software für vernetzte innerbetriebliche Materialflüsse in der Industrie sind wir die Nummer 1 am Markt. Unser Hauptsitz ist Stuttgart. 550 Mitarbeitende erwirtschaften 135 Millionen Euro Umsatz. Und wir wachsen weiter.
Bist du ein Talent?
Dann mach bei uns jetzt deine Ausbildung zum
Fachinformatiker (m/w/d) für Anwendungsentwicklung
Denn Talenten bieten wir den perfekten Start in die berufliche Zukunft.
Du lernst Software-Entwicklung von Grund auf und von A bis Z nach der agilen Methode SCRUM.
- Du wirst sicher mit objektorientierter Programmierung und relationalen Datenbanken umgehen und moderne Bedienoberflächen programmieren.
- Vom ersten Tag an bist Du fester Teil unseres Teams, das Dich mit offenen Armen empfängt, Dich coacht, Dich fachlich und persönlich weiterbringt. Dein Pate und Deine Mentoren betreuen Dich intensiv durch die ganze Ausbildung.
Tolle Perspektiven: viele Entwicklungs-Möglichkeiten, Projekte rund um die Welt – und auch nach Deiner Ausbildung sind wir Dein berufliches Zuhause.
Du bekommst ein überdurchschnittliches Gehalt. Wir liegen zentral an S- und U-Bahn. Von deinem ÖPNV-Ticket zahlen wir 50 %. Vergünstigter Zugang zu vielen sportlichen Aktivitäten. Dein Mittagessen bezuschussen wir großzügig.
Du hast mittlere Reife oder (Fach-)Abitur – oder ein abgebrochenes Studium?
- Du denkst analytisch und logisch, bist initiativ, kannst gut kommunizieren und hast Bock auf Teamarbeit?
- Du hast Interesse an technischen Zusammenhängen, Freude am Programmieren und idealerweise Vorkenntnisse einer Programmiersprache?
- Du verfügst über gute Deutsch- und Englischkenntnisse in Wort und Schrift?Dann schau den Film: Azubi-Film
Und bewirb Dich
Wie kannst Du dich vorbereiten?
Die beste Vorbereitung ist der Online Kurs ""CS50"" der Harvard University. Dieser Kurs gibt Dir einen ersten Einblick in die Grundlagen der Informatik. Er ist auch auf Youtube verfügbar, oder Du nutzt den Link und meldest Dich kostenlos an, dann kannst du auch ein Zertifikat erhalten.
Eins wollen wir noch erwähnen der Kurs ist auf Englisch, was aber auch eine super Vorbereitung ist.
Aufgaben",2026-06-13T10:35:39.384586+00:00
AZDE-10244449,azubi_de_fi,von Affenfels GmbH,Stuttgart,70174 Stuttgart DE,Ausbildung | AZUBI 2026,ae,2026,9,,47,empty,,https://www.azubi.de/ausbildungsplatz/10244449-b-azubi-2026/apply,portal,,,von Affenfels GmbH | Ausbildung | AZUBI 2026 | Stuttgart,ya,belum,rendah,"AZUBI 2026

Einleitung
Wie tickt eine Agentur die von affenfels heisst?
Wir sind konservativer, als Sie vielleicht auf den ersten Blick vermuten.
Unsere rund 50 Mitarbeiter sind hochqualifizierte Fachleute und können den Löwenanteil aller Online-Features inhouse abbilden.
Wir leben Internet.
Wir müssten lügen, wenn wir behaupten würden, dass unsere Technik-Freaks neue Technologien nicht lieben.
Kreative Lösungen liegen unseren Mitarbeitern im Blut und am Herzen.
Zum 01.09.2026 oder früher vergeben wir zwei Ausbildungsplätze zum/zur Fachinformatiker/in mit Fachrichtung Anwendungsentwicklung.
Unsere Anforderungen an Sie:
- Es gibt keine Vorgabe den Schulabschluss betreffend
- Ihre Affinität zur Softwareentwicklung
- Vorkenntnisse im Programmieren sind unbedingt erforderlich
Kreative Köpfe, Studienabbrecher und Wechsler sind bei uns jederzeit willkommen.
Unser Unternehmen und diese Ausbildung interessieren Sie?
Wir freuen uns auf Ihre Bewerbung.
Weitere Informationen finden Sie auf unserer Homepage www.vonaffenfels.de
Aufgaben","Einleitung
Wie tickt eine Agentur die von affenfels heisst?
Wir sind konservativer, als Sie vielleicht auf den ersten Blick vermuten.
Unsere rund 50 Mitarbeiter sind hochqualifizierte Fachleute und können den Löwenanteil aller Online-Features inhouse abbilden.
Wir leben Internet.
Wir müssten lügen, wenn wir behaupten würden, dass unsere Technik-Freaks neue Technologien nicht lieben.
Kreative Lösungen liegen unseren Mitarbeitern im Blut und am Herzen.
Zum 01.09.2026 oder früher vergeben wir zwei Ausbildungsplätze zum/zur Fachinformatiker/in mit Fachrichtung Anwendungsentwicklung.
Unsere Anforderungen an Sie:
- Es gibt keine Vorgabe den Schulabschluss betreffend
- Ihre Affinität zur Softwareentwicklung
- Vorkenntnisse im Programmieren sind unbedingt erforderlich
Kreative Köpfe, Studienabbrecher und Wechsler sind bei uns jederzeit willkommen.
Unser Unternehmen und diese Ausbildung interessieren Sie?
Wir freuen uns auf Ihre Bewerbung.
Weitere Informationen finden Sie auf unserer Homepage www.vonaffenfels.de
Aufgaben",2026-06-13T10:33:19.967106+00:00
MAD-2379414275,meine_ausbildung_ae,egosys GmbH,Stuttgart,,Ausbildung Fachinformatiker (w/m/d) Anwendungsentwicklung,ae,,,,40,company,,https://www.egosys.de/jobs/ausbildung-zum-fachinformatiker-w-m-d-fuer-anwendungsentwicklung-cloned/?utm_source=meine-ausbildung-in-deutschland,portal,,,egosys GmbH | Ausbildung Fachinformatiker (w/m/d) Anwendungsentwicklung | Stuttgart,ya,belum,rendah,Ausbildung Fachinformatiker (w/m/d) Anwendungsentwicklung,,2026-06-11T12:00:52.023533+00:00
MAD-2425417365,meine_ausbildung_ae,ETES GmbH,Stuttgart,,Ausbildung zum/zur Fachinformatiker/in - Anwendungsentwicklung (m/w/d),ae,,,,40,company,,https://www.etes.de/karriere/fachinformatiker-in-anwendungsentwicklung-m-w-d/?utm_source=meine-ausbildung-in-deutschland,portal,,,ETES GmbH | Ausbildung zum/zur Fachinformatiker/in - Anwendungsentwicklung (m/w/d) | Stuttgart,ya,belum,rendah,Ausbildung zum/zur Fachinformatiker/in - Anwendungsentwicklung (m/w/d),,2026-06-11T11:51:16.946627+00:00
MAD-2449218616,meine_ausbildung_ae,Mercedes-Benz Group,Stuttgart,,Ausbildung Fachinformatiker Anwendungsentwicklung 2027 (m/w/d/x),ae,,,,40,company,,https://jobs.mercedes-benz.com/ausbildung-fachinformatiker-anwendungsentwicklung-2027-m-w-d-x--219503-J000219503?utm_source=meine-ausbildung-in-deutschland,portal,,,Mercedes-Benz Group | Ausbildung Fachinformatiker Anwendungsentwicklung 2027 (m/w/d/x) | Stuttgart,ya,belum,rendah,Ausbildung Fachinformatiker Anwendungsentwicklung 2027 (m/w/d/x),,2026-06-11T11:37:04.403930+00:00
MAD-2394343479,meine_ausbildung_ae,Pragmatic Apps,Stuttgart,,Ausbildung zum Fachinformatiker/in im Bereich Anwendungsentwicklung (m/w/d),ae,,,,40,company,,https://www.pragmatic-apps.de/karriere/ausbildung-zum-fachinformatiker/in-im-bereich-anwendungsentwicklung-m/w/d?utm_source=meine-ausbildung-in-deutschland,portal,,,Pragmatic Apps | Ausbildung zum Fachinformatiker/in im Bereich Anwendungsentwicklung (m/w/d) | Stuttgart,ya,belum,rendah,Ausbildung zum Fachinformatiker/in im Bereich Anwendungsentwicklung (m/w/d),,2026-06-11T11:57:37.415333+00:00
MAD-2368415281,meine_ausbildung_ae,Stuttgarter Lebensversicherung a. G. / Stuttgarter Versicherung AG,Stuttgart,,Ausbildung - Fachinformatiker (m/w/d) - Anwendungsentwicklung 2026,ae,,,,40,company,,https://jobportal.stuttgarter.de/stuttgarter/viewAusschreibung/2025-040.html?utm_source=meine-ausbildung-in-deutschland,portal,,,Stuttgarter Lebensversicherung a. G. / Stuttgarter Versicherung AG | Ausbildung - Fachinformatiker (m/w/d) - Anwendungsentwicklung 2026 | Stuttgart,ya,belum,rendah,Ausbildung - Fachinformatiker (m/w/d) - Anwendungsentwicklung 2026,,2026-06-11T12:03:32.516632+00:00
MAD-2372739630,meine_ausbildung_ae,trendmarke Werbeagentur GmbH,Stuttgart,,Ausbildung Fachinformatiker/in im Bereich Anwendungsentwicklung (m/w/d),ae,,,,40,company,,https://www.trendmarke.de/karriere/ausbildung-zum-fachinformatiker/in-im-bereich-anwendungsentwicklung-m/w/d?utm_source=meine-ausbildung-in-deutschland,portal,,,trendmarke Werbeagentur GmbH | Ausbildung Fachinformatiker/in im Bereich Anwendungsentwicklung (m/w/d) | Stuttgart,ya,belum,rendah,Ausbildung Fachinformatiker/in im Bereich Anwendungsentwicklung (m/w/d),,2026-06-11T12:02:45.314534+00:00
MAD-2425416373,meine_ausbildung_dpa,ETES GmbH,Stuttgart,,Ausbildung zum/ zur Fachinformatiker/in - Daten- und Prozessanalyse (m/w/d),dpa,,,,40,company,,https://www.etes.de/karriere/fachinformatiker-in-daten-und-prozessanalyse-m-w-d/?utm_source=meine-ausbildung-in-deutschland,portal,,,ETES GmbH | Ausbildung zum/ zur Fachinformatiker/in - Daten- und Prozessanalyse (m/w/d) | Stuttgart,ya,belum,rendah,Ausbildung zum/ zur Fachinformatiker/in - Daten- und Prozessanalyse (m/w/d),,2026-06-11T11:40:48.359466+00:00
MAD-2450823043,meine_ausbildung_dpa,Mercedes-Benz Group,Stuttgart,,"Ausbildung zum Fachinformatiker Fachrichtung Daten- und Prozessanalyse (w/m/d), Mercedes-Benz AG, Werk Untertürkheim, Ausbildungsbeginn 13.09.2027",dpa,2027,9,,40,company,,https://jobs.mercedes-benz.com/ausbildung-zum-fachinformatiker-fachrichtung-daten--und-prozessanalyse-w-m-d-mercedes-benz-ag-werk-untert-rkheim-ausbildungsbeginn-13-09-2027-218613-MER00043CV?utm_source=meine-ausbildung-in-deutschland,portal,,,"Mercedes-Benz Group | Ausbildung zum Fachinformatiker Fachrichtung Daten- und Prozessanalyse (w/m/d), Mercedes-Benz AG, Werk Untertürkheim, Ausbildungsbeginn 13.09.2027 | Stuttgart",ya,belum,rendah,"Ausbildung zum Fachinformatiker Fachrichtung Daten- und Prozessanalyse (w/m/d), Mercedes-Benz AG, Werk Untertürkheim, Ausbildungsbeginn 13.09.2027",,2026-06-11T11:39:47.315574+00:00
MAD-2449463967,meine_ausbildung_dpa,OneQrew GmbH,Stuttgart,,Ausbildung zum Fachinformatiker für Daten- und Prozessanalyse,dpa,,,,40,company,,https://oneqrew.softgarden.io/job/63129284/Ausbildung-zum-Fachinformatiker-f%C3%BCr-Daten-und-Prozessanalyse?jobDbPVId=274091886&utm_source=meine-ausbildung-in-deutschland&l=de,portal,,,OneQrew GmbH | Ausbildung zum Fachinformatiker für Daten- und Prozessanalyse | Stuttgart,ya,belum,rendah,Ausbildung zum Fachinformatiker für Daten- und Prozessanalyse,,2026-06-11T11:39:51.849052+00:00
STEP-14082203,stepstone_de_ae,Drees & Sommer SE,Stuttgart,Untere Waldplätze 18 70569 Stuttgart,Ausbildung | Fachinformatiker (w/m/d) Systemintegration,si,,,"1.000€, 1.100€, 1.250€",73,empty,,https://twitter.com/stepstone_de,portal,"Kontakt
Irini Nikolakakis
Tel.: +49 711 1317 12414",,Drees & Sommer SE | Ausbildung | Fachinformatiker (w/m/d) Systemintegration | Stuttgart,tidak,belum,sedang,"Ausbildung Fachinformatiker (w/m/d) Systemintegration

Deine Aufgaben
Du hast Interesse an IT und möchtest nicht nur zuschauen, sondern direkt mit anpacken? Dann starte bei uns deine Ausbildung und werde Teil eines modernen, internationalen Dienstleistungsunternehmens. Bei Drees & Sommer arbeitest du im Bereich Digital Services in einem innovativen Umfeld, das sich mit spannenden Zukunftsthemen wie Cyber Security und Künstlicher Intelligenz (AI) beschäftigt. Dabei bekommst du nicht nur Einblicke, sondern bist von Anfang an aktiv beteiligt. „Learning by doing“ wird bei uns gelebt:
Du übernimmst früh eigene Aufgaben – natürlich mit Unterstützung erfahrener Kolleg:innen – und entwickelst dich Schritt für Schritt weiter.
Installation, Konfiguration und Wartung von IT-Systemen
Analyse und Behebung von Störungen in Hard- und Softwaresystemen
Beratung und Unterstützung unserer Kolleg:innen bei IT-Fragen
Planung, Aufbau und Optimierung von Netzwerken
Mitarbeit an spannenden IT-Projekten im internationalen Umfeld

Dein Profil
Mittlere Reife oder (Fach-)Abitur
Begeisterung für IT und digitale Themen
Erste praktische Erfahrungen (z. B. durch eigene Projekte, Schule oder Hobbys)
Analytisches Denkvermögen und Freude daran, Probleme zu lösen
Teamgeist sowie Spaß an Kommunikation und Zusammenarbeit
Gute Deutschkenntnisse (mindestens B2) und idealerweise Englischkenntnisse

Deine Vorteile
Zur Sicherstellung deiner Work-Life-Balance bieten wir die Möglichkeit zum mobilen Arbeiten
Deine berufliche und persönliche Entwicklung fördern wir durch ein individuell zugeschnittenes Ausbildungsprogramm
Deine Gesundheit unterstützen wir mit einem Bonus für sportlich Aktive oder einem Zuschuss zur Mitgliedschaft bei EGYM-Wellpass
Eine nachhaltige Mobilität fördern wir mit Jobrad-Leasing oder ÖPNV-Zuschuss
Zusätzliche attraktive Angebote mit Rabatten im Corporate-Benefits-Portal. Mitarbeitenden Empfehlungsprogramm mit attraktiver Prämienregelung
Erhalte eine attraktive Vergütung mit jährlicher Steigerung (1.000€; 1.100€; 1.250€) sowie 30 Urlaubstage in den Praxisphasen","Dein Profil
Mittlere Reife oder (Fach-)Abitur
Begeisterung für IT und digitale Themen
Erste praktische Erfahrungen (z. B. durch eigene Projekte, Schule oder Hobbys)
Analytisches Denkvermögen und Freude daran, Probleme zu lösen
Teamgeist sowie Spaß an Kommunikation und Zusammenarbeit
Gute Deutschkenntnisse (mindestens B2) und idealerweise Englischkenntnisse",2026-06-12T20:09:03.714961+00:00
